replicate,A_rgb_only__auroc,A_rgb_only__pr_auc,A_rgb_only__f1_at_locked_threshold,A_rgb_only__false_match_rate_at_locked_90_recall_threshold,A_rgb_only__achieved_recall_at_locked_90_recall_threshold,B_rgb_2d__auroc,B_rgb_2d__pr_auc,B_rgb_2d__f1_at_locked_threshold,B_rgb_2d__false_match_rate_at_locked_90_recall_threshold,B_rgb_2d__achieved_recall_at_locked_90_recall_threshold,C_rgb_2d_3d__auroc,C_rgb_2d_3d__pr_auc,C_rgb_2d_3d__f1_at_locked_threshold,C_rgb_2d_3d__false_match_rate_at_locked_90_recall_threshold,C_rgb_2d_3d__achieved_recall_at_locked_90_recall_threshold,geometry_only__auroc,geometry_only__pr_auc,geometry_only__f1_at_locked_threshold,geometry_only__false_match_rate_at_locked_90_recall_threshold,geometry_only__achieved_recall_at_locked_90_recall_threshold
5687,0.719038126362,0.728122498503,0.693370165746,0.58605664488,0.87,0.804748366013,0.795996545356,0.762711864407,0.419389978214,0.85,0.855745098039,0.864482847469,0.788453252908,0.347494553377,0.851,0.832149237473,0.830164442154,0.784955752212,0.395424836601,0.881
5688,0.746672541744,0.743878781318,0.682298850575,0.575139146568,0.858,0.833123376623,0.807034777318,0.751520417029,0.402597402597,0.862,0.891233766234,0.884706608828,0.779916317992,0.322820037106,0.89,0.855412801484,0.832810362006,0.780075981427,0.400742115028,0.92
5689,0.749967710372,0.750074786619,0.690173953926,0.553816046967,0.852,0.816481409002,0.800424243919,0.749236807676,0.422700587084,0.855,0.882908023483,0.88034795784,0.781802864364,0.327788649706,0.873,0.846783757339,0.834074235835,0.777493606138,0.412915851272,0.908
5690,0.734781690141,0.760825764213,0.675201517307,0.548289738431,0.833,0.833811871227,0.803280902968,0.779954441913,0.336016096579,0.85,0.891889336016,0.890581464246,0.803625377644,0.291750503018,0.87,0.869761569416,0.855506340103,0.80860403863,0.349094567404,0.918
5691,0.698372605364,0.692229222811,0.655575539568,0.61398467433,0.849,0.804367816092,0.762456913102,0.745792736935,0.394636015326,0.839,0.858807471264,0.848569812177,0.778489116517,0.325670498084,0.844,0.845728927203,0.823237641742,0.782456140351,0.359195402299,0.884
5692,0.750488826816,0.73068595833,0.685821950071,0.559590316574,0.855,0.803216014898,0.790268573639,0.719734660033,0.506517690875,0.867,0.876401303538,0.870325741683,0.761554192229,0.369646182495,0.881,0.831243947858,0.812624969395,0.757886112249,0.46834264432,0.918
5693,0.713308768657,0.701753463373,0.664593513994,0.612873134328,0.873,0.824435634328,0.796082225266,0.750107898144,0.415111940299,0.866,0.859949626866,0.854906804744,0.765743073048,0.34421641791,0.863,0.835083955224,0.811998780002,0.771021992238,0.38526119403,0.887
5694,0.718101086957,0.728612993356,0.685334598956,0.58152173913,0.843,0.792109782609,0.787334984587,0.746308724832,0.434782608696,0.83,0.86977826087,0.874791091093,0.797385620915,0.319565217391,0.846,0.854155434783,0.851572763852,0.794849023091,0.375,0.886
5695,0.756919811321,0.773103838405,0.718934911243,0.517688679245,0.849,0.802939858491,0.807781874809,0.766591422122,0.430424528302,0.846,0.878933962264,0.89337083418,0.81069237511,0.323113207547,0.856,0.845094339623,0.854375438035,0.800531914894,0.404481132075,0.897
5696,0.720061650993,0.729114320457,0.678203928906,0.577847439916,0.839,0.791363636364,0.76409266206,0.751460674157,0.403343782654,0.831,0.86462800418,0.863184947681,0.79033649698,0.322884012539,0.839,0.844730407524,0.83662958941,0.784676354029,0.384535005225,0.885
5697,0.708488541667,0.70577402746,0.685611186288,0.622916666667,0.875,0.804735416667,0.79719041528,0.745462594068,0.433333333333,0.839,0.857911458333,0.860789022678,0.784110535406,0.334375,0.851,0.840686458333,0.83228136314,0.781527531083,0.373958333333,0.871
5698,0.769428301887,0.768798805166,0.696693818879,0.53679245283,0.845,0.843641509434,0.831297076497,0.755437194851,0.377358490566,0.85,0.909083962264,0.906049005272,0.795874516545,0.266981132075,0.881,0.872793396226,0.859857809118,0.789930555556,0.357547169811,0.906
5699,0.755914746544,0.753340329454,0.732949087416,0.532258064516,0.868,0.812542626728,0.813363480189,0.761601455869,0.414746543779,0.836,0.889025345622,0.895130278369,0.819571865443,0.312211981567,0.879,0.854126728111,0.860362554531,0.80706401766,0.390552995392,0.909
5700,0.713116923077,0.724439770702,0.685842696629,0.589743589744,0.869,0.844991794872,0.834967882601,0.783947736818,0.306666666667,0.831,0.890414358974,0.885632621358,0.812880765883,0.276923076923,0.886,0.884332307692,0.874798492693,0.822944896116,0.300512820513,0.909
5701,0.806972588832,0.844759457003,0.723895582329,0.485279187817,0.837,0.843964467005,0.836801815904,0.770805518469,0.384771573604,0.864,0.916968527919,0.924024478155,0.801720430108,0.278172588832,0.882,0.862125888325,0.856960610216,0.785775492716,0.410152284264,0.916
5702,0.769717346939,0.780616017747,0.704973442781,0.533673469388,0.846,0.820104081633,0.803851153223,0.75761589404,0.413265306122,0.856,0.888957142857,0.893148410543,0.790059982862,0.311224489796,0.863,0.844308163265,0.837380936523,0.777251184834,0.414285714286,0.898
5703,0.730226943005,0.756666182569,0.682903981265,0.583419689119,0.84,0.839846632124,0.831791976509,0.77533862681,0.319170984456,0.823,0.902515025907,0.903291194586,0.814749000444,0.245595854922,0.863,0.892286010363,0.885078082245,0.816400911162,0.296373056995,0.891
5704,0.705998215879,0.705717328571,0.642661804923,0.605709188225,0.833,0.835374665477,0.803460202096,0.750222222222,0.35860838537,0.84,0.891928635147,0.880235280356,0.787152034261,0.278322925959,0.872,0.883023193577,0.856470018283,0.802452912834,0.314897413024,0.908
5705,0.73498719317,0.748767234006,0.687739463602,0.527214514408,0.837,0.828926360726,0.811760539517,0.782081194587,0.321237993597,0.832,0.889062966916,0.888224982201,0.81569664903,0.264674493063,0.852,0.876556029883,0.875169875484,0.817106460419,0.309498399146,0.895
5706,0.739251798561,0.745373179392,0.662633783155,0.571043165468,0.829,0.828196043165,0.791432731908,0.750998668442,0.362410071942,0.842,0.893545863309,0.883551202505,0.781090289608,0.278776978417,0.86,0.866697841727,0.844465531303,0.779411764706,0.356115107914,0.897
5707,0.759178913738,0.784352486125,0.700630761766,0.529286474973,0.836,0.814542066028,0.796034066726,0.767913474538,0.387646432375,0.847,0.889511182109,0.894046271898,0.80120741699,0.309904153355,0.863,0.85338658147,0.848377765283,0.79235447437,0.403620873269,0.909
5708,0.711575675676,0.691293202694,0.654594839294,0.614414414414,0.848,0.791231531532,0.761224651868,0.712121212121,0.476576576577,0.844,0.860930630631,0.846971610946,0.756734355574,0.35045045045,0.855,0.836113513514,0.808266877258,0.758098443416,0.415315315315,0.891
5709,0.705562248996,0.697429220136,0.671867829279,0.591365461847,0.855,0.811279116466,0.79956159208,0.748098434004,0.39859437751,0.832,0.870768072289,0.86517598743,0.793088552916,0.305220883534,0.856,0.863284136546,0.853453274562,0.79964301651,0.334337349398,0.888
5710,0.785549369748,0.814594004965,0.72030651341,0.516806722689,0.862,0.853525210084,0.836099942422,0.794358507734,0.33718487395,0.87,0.900601890756,0.907623886324,0.80589254766,0.290966386555,0.881,0.85331407563,0.849113877905,0.794400699913,0.385504201681,0.908
5711,0.768818076477,0.785325224848,0.735840076154,0.529548088065,0.88,0.834703360371,0.836857823336,0.784970574921,0.393974507532,0.863,0.889696407879,0.901635167379,0.81331028522,0.336037079954,0.894,0.844805330243,0.850499743379,0.804186655037,0.419466975666,0.92
5712,0.72083851468,0.698421758915,0.652584269663,0.588946459413,0.851,0.809616580311,0.785706344625,0.726039016115,0.431778929188,0.85,0.87084283247,0.852322437351,0.755847353303,0.331606217617,0.868,0.847261658031,0.820942992274,0.761784511785,0.395509499136,0.9
5713,0.730746806039,0.751778780545,0.694664031621,0.516840882695,0.836,0.817782810685,0.823479691132,0.777521879318,0.377468060395,0.839,0.885788617886,0.895700851245,0.823425022183,0.288037166086,0.858,0.875587688734,0.88035994365,0.830377444293,0.322880371661,0.906
5714,0.713394174757,0.725413759253,0.65988909427,0.581553398058,0.836,0.817609708738,0.787845036872,0.759982054733,0.366990291262,0.84,0.87837961165,0.871844663022,0.789045785195,0.303883495146,0.859,0.864978640777,0.847353271455,0.79649122807,0.350485436893,0.903
5715,0.7245,0.719713848312,0.701202590194,0.57822410148,0.865,0.814180761099,0.803216521799,0.75226039783,0.399577167019,0.829,0.887264270613,0.883190727482,0.812230835487,0.315010570825,0.89,0.86788794926,0.860426399306,0.813485113835,0.362579281184,0.923
5716,0.70781133829,0.702735484445,0.655141037307,0.605018587361,0.845,0.819837360595,0.792159006593,0.743736263736,0.395910780669,0.842,0.879393122677,0.869333250476,0.782497875956,0.309479553903,0.869,0.866001858736,0.842443920837,0.792878853669,0.350371747212,0.905
5717,0.774082377477,0.778526981114,0.717497556207,0.522419186653,0.845,0.811385818561,0.803104344482,0.747688243065,0.438998957247,0.847,0.898990615224,0.900425107125,0.798977853492,0.319082377477,0.882,0.85338164755,0.848880032991,0.785896346644,0.433785192909,0.921
5718,0.755870351759,0.767436526082,0.693257359924,0.539698492462,0.848,0.830651256281,0.813593666545,0.769092542677,0.368844221106,0.852,0.887625125628,0.888604378534,0.793267155805,0.290452261307,0.859,0.855235175879,0.847552031913,0.786971830986,0.36783919598,0.891
5719,0.73240433925,0.744929596286,0.670886075949,0.547337278107,0.82,0.867687376726,0.853173903337,0.78334910123,0.278106508876,0.827,0.927464497041,0.925432008244,0.839528558477,0.19033530572,0.879,0.924415187377,0.917360585161,0.855287569573,0.216962524655,0.914
5720,0.717998973306,0.733091622396,0.674440298507,0.583162217659,0.838,0.838146817248,0.816233281002,0.776525821596,0.306981519507,0.822,0.896372689938,0.893384330542,0.817127564674,0.243326488706,0.855,0.892728952772,0.884872657668,0.822068965517,0.275154004107,0.888
5721,0.715872997712,0.744632856855,0.682926829268,0.544622425629,0.833,0.820986270023,0.814879141282,0.780082987552,0.366132723112,0.841,0.885723112128,0.894872796983,0.824102791316,0.295194508009,0.864,0.877684210526,0.875203063999,0.835820895522,0.319221967963,0.916
5722,0.755635650224,0.773892322469,0.715105162524,0.535874439462,0.858,0.820603139013,0.807055958098,0.778181818182,0.382286995516,0.852,0.884031390135,0.89222231448,0.8091934085,0.322869955157,0.872,0.847097533632,0.847285397641,0.80052608505,0.40134529148,0.91
5723,0.773712809917,0.802740526593,0.706290242694,0.517561983471,0.831,0.852598140496,0.841593833253,0.778899082569,0.338842975207,0.847,0.922722107438,0.926663220271,0.823063380282,0.247933884298,0.888,0.889882231405,0.88143355782,0.819223985891,0.336776859504,0.925
5724,0.782188016529,0.811457823478,0.712688381138,0.511363636364,0.848,0.840435950413,0.828091647334,0.778126400717,0.371900826446,0.864,0.90219731405,0.907462412013,0.800858369099,0.298553719008,0.881,0.85683677686,0.850723625235,0.791540785498,0.401859504132,0.916
5725,0.720473887814,0.699622514848,0.682839173405,0.579303675048,0.887,0.826796905222,0.818074874439,0.752900730554,0.434235976789,0.872,0.864554158607,0.860934414734,0.774086378738,0.362669245648,0.887,0.836895551257,0.824722944133,0.782905982906,0.401353965184,0.911
5726,0.760855659398,0.759313239257,0.703829374697,0.52544132918,0.845,0.820773624091,0.807565763022,0.759425493716,0.394600207684,0.845,0.889284527518,0.891143422443,0.800869565217,0.288681204569,0.856,0.855145379024,0.852679549436,0.790820829656,0.370716510903,0.891
5727,0.742671287129,0.729246859324,0.694392523364,0.567326732673,0.865,0.826825742574,0.821748823333,0.747156605424,0.426732673267,0.853,0.88478019802,0.883487913711,0.789586000854,0.314851485149,0.878,0.854863366337,0.844122020271,0.788720173536,0.379207920792,0.902
5728,0.74955337904,0.742839664525,0.693106704438,0.56513222331,0.847,0.794152791381,0.771380717238,0.728442728443,0.47110675808,0.847,0.87919784525,0.874751853588,0.776431257835,0.348677766895,0.87,0.83724387855,0.822954766818,0.766206608114,0.451518119491,0.91
5729,0.687553556827,0.674741196091,0.617886178862,0.645134914146,0.835,0.827432542927,0.75992829027,0.746630727763,0.3172526574,0.826,0.871726083401,0.842488508895,0.765432098765,0.27309893704,0.838,0.868451349141,0.829873599319,0.775564409031,0.299264104661,0.87
5730,0.694166236003,0.67164393439,0.636600173461,0.630490956072,0.858,0.793445305771,0.749178142887,0.72198820556,0.442721791559,0.851,0.842989664083,0.821289292387,0.741315897017,0.3608957795,0.845,0.823701119724,0.787962514992,0.747363981442,0.406546080965,0.879
5731,0.751432567433,0.733801167085,0.705056179775,0.56043956044,0.867,0.807206793207,0.78968383695,0.735938170889,0.470529470529,0.857,0.878845154845,0.87612004493,0.782608695652,0.357642357642,0.884,0.833971028971,0.823130587811,0.774653797734,0.446553446553,0.917
5732,0.802638981174,0.84790605249,0.737672583826,0.508305647841,0.852,0.862816168328,0.870612956694,0.794213719085,0.321151716501,0.847,0.926362126246,0.937016174989,0.827094474153,0.235880398671,0.885,0.882858250277,0.88322302773,0.810931899642,0.34772978959,0.904
5733,0.720957805907,0.751814613617,0.67074317968,0.579113924051,0.825,0.824453586498,0.790327798541,0.781663516068,0.299578059072,0.821,0.884580168776,0.885118553303,0.808968609865,0.25,0.823,0.876952531646,0.87162293338,0.804066543438,0.29641350211,0.865
5734,0.739074380165,0.724043526105,0.65796579658,0.582644628099,0.851,0.835012396694,0.808179278514,0.733898305085,0.405785123967,0.861,0.897119834711,0.878949454769,0.762214983713,0.317355371901,0.902,0.866812396694,0.833661144314,0.769991755977,0.395041322314,0.931
5735,0.766284775465,0.784190955592,0.7138671875,0.524644030668,0.852,0.836228915663,0.832495082775,0.776321735201,0.385542168675,0.857,0.897052573932,0.90654242434,0.811898512686,0.294633077766,0.875,0.861427163198,0.860022686907,0.806181015453,0.373493975904,0.908
5736,0.752021806854,0.761167514718,0.705603038936,0.545171339564,0.859,0.85503219107,0.848859085028,0.780264961169,0.344755970924,0.851,0.911203530633,0.911433114716,0.822096563723,0.277258566978,0.907,0.885150571132,0.875490944398,0.827464788732,0.333333333333,0.936
5737,0.748891186072,0.772289052664,0.701839303001,0.551686615887,0.84,0.840721436344,0.841671204287,0.776119402985,0.337323177367,0.828,0.909735582155,0.91516188932,0.825268817204,0.240478781284,0.867,0.892522306855,0.891065232999,0.822617419061,0.302502720348,0.896
5738,0.766969426752,0.821135215633,0.733658536585,0.51974522293,0.858,0.85929044586,0.866769576429,0.819195346583,0.273885350318,0.838,0.907969426752,0.92475746543,0.845521023766,0.23949044586,0.868,0.885507006369,0.89510340939,0.83738317757,0.299363057325,0.894
5739,0.744218855219,0.777227952226,0.700290979631,0.515151515152,0.848,0.846488215488,0.839141515839,0.800185442745,0.325476992144,0.857,0.895219977553,0.903599598196,0.824253075571,0.288439955107,0.881,0.874173961841,0.872855575119,0.832136445242,0.329966329966,0.924
5740,0.716568421053,0.703762284711,0.660705882353,0.577033492823,0.838,0.800618181818,0.786708203154,0.729939603106,0.450717703349,0.844,0.867207655502,0.861479184402,0.774659863946,0.321531100478,0.846,0.84910430622,0.834993907013,0.778791829639,0.375119617225,0.886
5741,0.767708372531,0.770250768397,0.69420702754,0.545625587959,0.85,0.841551269991,0.815203620361,0.757747708424,0.395108184384,0.868,0.899742238946,0.897819203532,0.786621507197,0.303857008467,0.885,0.85557855127,0.837124072407,0.780653372932,0.397930385701,0.916
5742,0.675691883373,0.628041216869,0.612126245847,0.667454688731,0.864,0.78354215918,0.720920237992,0.695081967213,0.46414499606,0.846,0.817639873916,0.777236288582,0.714054927302,0.366430260047,0.815,0.800699763593,0.745779701963,0.718013468013,0.398739164697,0.842
5743,0.734487465181,0.729144249065,0.671903881701,0.585886722377,0.848,0.836498607242,0.810253826275,0.751992914083,0.376973073352,0.848,0.891816155989,0.88569573426,0.788139235067,0.284122562674,0.87,0.868011142061,0.847524047846,0.789864569681,0.343546889508,0.897
5744,0.737755223881,0.736593659062,0.697272727273,0.5592039801,0.882,0.838880597015,0.832980961073,0.770723104056,0.389054726368,0.867,0.886762189055,0.883402018764,0.791823112224,0.344278606965,0.91,0.856657711443,0.845876446647,0.799658994032,0.398009950249,0.937
5745,0.757128479657,0.778689874855,0.704688255196,0.529978586724,0.841,0.844514989293,0.837217096179,0.783341132429,0.317987152034,0.832,0.909891862955,0.912179762101,0.824156305506,0.243040685225,0.871,0.888404710921,0.886215727637,0.820652173913,0.310492505353,0.903
5746,0.760964812713,0.789481862592,0.710784313725,0.513053348468,0.84,0.822900113507,0.813382098253,0.783010156971,0.357548240636,0.843,0.891634506243,0.900560647783,0.816380449141,0.288308740068,0.858,0.861192962543,0.864216745922,0.807864164433,0.367763904654,0.901
5747,0.747126390293,0.780504576678,0.678065461651,0.530839231547,0.817,0.850009100101,0.822496319682,0.787313432836,0.298281092012,0.84,0.912739130435,0.913425110971,0.821444395215,0.237613751264,0.867,0.893464105157,0.882803465594,0.825168539326,0.298281092012,0.914
5748,0.692493421053,0.693705747154,0.645917907082,0.59962406015,0.833,0.806973684211,0.762827146956,0.750112561909,0.359962406015,0.825,0.875069548872,0.857428624367,0.790343074968,0.31015037594,0.866,0.87187406015,0.849086266905,0.804357298475,0.339285714286,0.918
5749,0.771801579467,0.798703238522,0.697071531445,0.52912142152,0.837,0.835694965449,0.808872646891,0.773465703971,0.350444225074,0.853,0.899930898322,0.900547621955,0.795523030564,0.28134254689,0.865,0.85852023692,0.847227227152,0.784194528875,0.382033563672,0.902
5750,0.762131013306,0.77073717319,0.699852143913,0.516888433982,0.84,0.851802456499,0.850897943521,0.772088808337,0.36131013306,0.851,0.914128966223,0.916775411802,0.819139596137,0.254861821904,0.887,0.888488229273,0.882173457019,0.823111111111,0.31934493347,0.92
5751,0.731213483146,0.725016420511,0.669138090825,0.579588014981,0.845,0.842488764045,0.81052078473,0.762505633168,0.345505617978,0.846,0.891362359551,0.88502853541,0.795117698344,0.264981273408,0.859,0.872762172285,0.854807565455,0.797502230152,0.311797752809,0.887
5752,0.720249496982,0.731933052319,0.6688867745,0.566398390342,0.828,0.826061368209,0.8101367843,0.760948905109,0.357142857143,0.829,0.895911468813,0.892243457212,0.80927384077,0.26861167002,0.865,0.887337022133,0.877007922592,0.818059901654,0.311871227364,0.908
5753,0.738239828694,0.762388023922,0.685934489403,0.538543897216,0.838,0.832845824411,0.813152989229,0.784565916399,0.341541755889,0.85,0.886502141328,0.892501745915,0.810215763981,0.282655246253,0.854,0.866448608137,0.861121488903,0.811881188119,0.331905781585,0.897
5754,0.717620064034,0.753862808565,0.674629718108,0.556029882604,0.831,0.859706510139,0.844947585712,0.800760817879,0.273212379936,0.835,0.909931696905,0.911447259382,0.836835046938,0.239060832444,0.884,0.906859124867,0.897184073545,0.855570839065,0.255069370331,0.928
5755,0.701659052453,0.683373445585,0.631578947368,0.620981387479,0.841,0.806445854484,0.752363166573,0.72711792252,0.415397631134,0.851,0.856640439932,0.835812573936,0.748756218905,0.330795262267,0.841,0.836088832487,0.797577918014,0.753931151721,0.381556683587,0.879
5756,0.715671175858,0.726821396578,0.667942583732,0.574401664932,0.834,0.790558792924,0.783044925416,0.742034046268,0.457856399584,0.846,0.860502601457,0.866971970115,0.781075268817,0.336108220604,0.837,0.84225182102,0.834480352841,0.782989916703,0.392299687825,0.883
5757,0.710443487621,0.731956132822,0.672037914692,0.589881593111,0.83,0.815127018299,0.795205801329,0.766016713092,0.350914962325,0.821,0.882628632939,0.885854895102,0.811295383236,0.263724434876,0.833,0.880320775027,0.876721399339,0.812154696133,0.29817007535,0.873
5758,0.753411477411,0.793557226075,0.719764011799,0.522588522589,0.845,0.831711843712,0.842884496492,0.790960451977,0.344322344322,0.833,0.901196581197,0.913932735046,0.834377797672,0.272283272283,0.871,0.880551892552,0.887022370929,0.830755232029,0.336996336996,0.909
5759,0.767708372531,0.770250768397,0.69420702754,0.545625587959,0.85,0.841551269991,0.815203620361,0.757747708424,0.395108184384,0.868,0.899742238946,0.897819203532,0.786621507197,0.303857008467,0.885,0.85557855127,0.837124072407,0.780653372932,0.397930385701,0.916
5760,0.716605415861,0.732114754608,0.664216812127,0.589941972921,0.833,0.838599613153,0.80588810483,0.771880819367,0.303675048356,0.822,0.900235976789,0.890769727434,0.810314685315,0.254352030948,0.871,0.893296905222,0.876853621533,0.818467055132,0.29497098646,0.909
5761,0.717397249191,0.69080121068,0.635720601238,0.614886731392,0.843,0.792300970874,0.74279761992,0.703233729022,0.470873786408,0.855,0.856585760518,0.831121999353,0.729317269076,0.356796116505,0.851,0.823542880259,0.780734852521,0.729200652529,0.438511326861,0.887
5762,0.735736736737,0.731432921074,0.695770804911,0.573573573574,0.879,0.827294294294,0.823659920775,0.759894459103,0.408408408408,0.858,0.878106106106,0.876412336905,0.785864535128,0.339339339339,0.889,0.848686686687,0.838742853307,0.787774429617,0.398398398398,0.912
5763,0.771734793187,0.80250260097,0.727272727273,0.492700729927,0.838,0.829705596107,0.83283210131,0.78748248482,0.360097323601,0.84,0.906200729927,0.919179128179,0.836771300448,0.268856447689,0.869,0.876399026764,0.884229717326,0.828739267962,0.347931873479,0.912
5764,0.721844515442,0.721763993143,0.68952734013,0.58785942492,0.865,0.798029818956,0.791385786824,0.749668874172,0.441959531416,0.846,0.852203407881,0.859686501658,0.780804150454,0.337593184239,0.835,0.828457933972,0.826690232505,0.773333333333,0.39190628328,0.862
5765,0.758636642784,0.760244460955,0.705378391242,0.53735926305,0.863,0.821642784033,0.82350552515,0.753899480069,0.447287615148,0.866,0.88571136131,0.888623199568,0.787064258715,0.346980552712,0.889,0.845237461617,0.838559348864,0.784745762712,0.433981576254,0.922
5766,0.745893506494,0.782756574581,0.736639383727,0.55974025974,0.861,0.851561038961,0.861535410923,0.8039408867,0.275324675325,0.811,0.915163636364,0.926353269598,0.860594795539,0.211688311688,0.871,0.90654025974,0.91604548702,0.851306413302,0.255844155844,0.891
5767,0.72788372093,0.717522674698,0.664559819413,0.592128801431,0.85,0.801834525939,0.776383387404,0.726652452026,0.439177101968,0.845,0.876897137746,0.8612009387,0.762295081967,0.343470483005,0.878,0.849064400716,0.823040759551,0.763727121464,0.423076923077,0.914
5768,0.764635120925,0.778548908402,0.714217328865,0.507886435331,0.867,0.873971608833,0.880021416028,0.800743149094,0.302839116719,0.857,0.914576235542,0.916925603357,0.827404479578,0.248159831756,0.904,0.892024185068,0.889712146766,0.835214446953,0.295478443743,0.924
5769,0.748009443861,0.757248809696,0.697274031564,0.551941238195,0.848,0.821784889822,0.797924886848,0.764968722073,0.397691500525,0.855,0.885023084995,0.889487666742,0.800691742326,0.315844700944,0.867,0.85037775446,0.841427420584,0.795296167247,0.389296956978,0.907
5770,0.732422826087,0.746958062993,0.694089834515,0.560869565217,0.859,0.802439130435,0.807436485046,0.757469244288,0.448913043478,0.856,0.862823913043,0.87351121262,0.785988893635,0.354347826087,0.858,0.834305434783,0.833310043406,0.78431372549,0.419565217391,0.894
5771,0.782312169312,0.813912260549,0.749109414758,0.444444444444,0.86,0.841507936508,0.870122030715,0.805255748475,0.359788359788,0.853,0.901228835979,0.920973001089,0.844185002245,0.280423280423,0.88,0.871351851852,0.89086815272,0.840659340659,0.343915343915,0.915
5772,0.720695652174,0.744588223758,0.680548982489,0.572640509014,0.834,0.851988335101,0.825773782992,0.791030534351,0.27783669141,0.825,0.909145281018,0.907940926577,0.837230215827,0.233297985154,0.876,0.904885471898,0.895124704583,0.847037207166,0.257688229056,0.916
5773,0.713997837838,0.721474143354,0.682903981265,0.571891891892,0.853,0.796972972973,0.787690732282,0.757602862254,0.418378378378,0.842,0.856505945946,0.862189434357,0.790476190476,0.332972972973,0.84,0.840508108108,0.838705757456,0.789661319073,0.376216216216,0.879
5774,0.726951420715,0.726627992936,0.664298401421,0.61503208066,0.852,0.812625114574,0.770260596684,0.748220640569,0.36938588451,0.836,0.865831347388,0.854302182445,0.765358361775,0.300641613199,0.832,0.838818515124,0.815455950358,0.754385964912,0.370302474794,0.856
5775,0.769116060961,0.810243814372,0.722772277228,0.499413833529,0.85,0.875228604924,0.885015085806,0.814956855225,0.273153575615,0.845,0.923289566237,0.933293203727,0.850136239782,0.218053927315,0.89,0.904085580305,0.906628968988,0.854359925788,0.264947245018,0.918
5776,0.764575862069,0.789034257581,0.723709369025,0.54367816092,0.868,0.845373563218,0.835775398616,0.795191863153,0.344827586207,0.858,0.892006896552,0.905988188577,0.818827708703,0.289655172414,0.87,0.856310344828,0.858505429579,0.808644754615,0.358620689655,0.894
5777,0.749184946237,0.774779873583,0.691125433813,0.527956989247,0.816,0.836295698925,0.812055789212,0.779708783466,0.317204301075,0.828,0.912323655914,0.914823887184,0.831238779174,0.235483870968,0.859,0.894212903226,0.890327864801,0.828649138713,0.3,0.908
5778,0.781505933118,0.810187811195,0.713582677165,0.51024811219,0.832,0.837627831715,0.814101886696,0.78725398313,0.312837108954,0.838,0.90620819849,0.912449829745,0.817165847117,0.240560949299,0.843,0.867587918015,0.868171704345,0.797285067873,0.339805825243,0.879
5779,0.782923329682,0.826156300468,0.719123505976,0.50273822563,0.838,0.894073384447,0.891066552874,0.821341164953,0.219058050383,0.837,0.944664841183,0.952001645284,0.860055607044,0.156626506024,0.887,0.9256966046,0.924996967418,0.860245514636,0.212486308872,0.908
5780,0.761659690628,0.765156011888,0.684501845018,0.56050955414,0.858,0.834214740673,0.796504226038,0.756872852234,0.403093721565,0.879,0.884266606005,0.879408647425,0.767509324492,0.33575978162,0.879,0.834832575068,0.811148165341,0.760833333333,0.431301182894,0.911
5781,0.722469502408,0.701790085687,0.641476274165,0.609951845907,0.843,0.818253611557,0.766986959816,0.722410865874,0.402086677368,0.846,0.885939004815,0.859553361446,0.754164973588,0.319422150883,0.884,0.859878812199,0.819067177648,0.760098928277,0.39165329053,0.918
5782,0.773514959202,0.777941056211,0.691938579655,0.528558476881,0.84,0.826116953762,0.804981915856,0.739388794567,0.437896645512,0.868,0.905085222121,0.89766836025,0.774723020107,0.330009066183,0.9,0.857533091568,0.836300005826,0.769795918367,0.447869446963,0.941
5783,0.762789644013,0.785337771506,0.7150997151,0.543689320388,0.858,0.851448759439,0.846258297028,0.788614092394,0.318230852211,0.84,0.908457389428,0.912463394797,0.821917808219,0.256742179072,0.882,0.88072815534,0.877183727303,0.815647482014,0.329018338727,0.905
5784,0.71042935278,0.699077179438,0.659000442282,0.606198723792,0.866,0.832039197812,0.802246448453,0.756828193833,0.371011850501,0.854,0.871339106655,0.859992394923,0.774683544304,0.314494074749,0.869,0.854940747493,0.831408763165,0.784125599651,0.348222424795,0.894
5785,0.713389189189,0.6937904931,0.662292213473,0.614414414414,0.874,0.810089189189,0.775867676942,0.736797274276,0.432432432432,0.86,0.857972972973,0.844287132244,0.756668034469,0.363063063063,0.871,0.829735135135,0.802215845732,0.760622633572,0.415315315315,0.899
5786,0.719442352941,0.739240104267,0.700285442436,0.558823529412,0.85,0.798950588235,0.797884283266,0.77015755329,0.382352941176,0.825,0.868521176471,0.878050436769,0.813303769401,0.303529411765,0.84,0.858301176471,0.865702309526,0.808219178082,0.347058823529,0.879
5787,0.707300478469,0.713555352576,0.655393053016,0.602870813397,0.837,0.831137799043,0.802660017442,0.762735199633,0.329186602871,0.826,0.885399043062,0.877401070799,0.796483516484,0.257416267943,0.845,0.88235215311,0.867964805601,0.803457688808,0.288038277512,0.876
5788,0.717767647059,0.713797842719,0.675992779783,0.601960784314,0.864,0.825776470588,0.804563900231,0.758868432869,0.371568627451,0.841,0.873898039216,0.86915548825,0.788088044886,0.3,0.858,0.858014705882,0.843753142648,0.789497107254,0.340196078431,0.881
5789,0.702914935707,0.709641760309,0.668764044944,0.591493570722,0.867,0.831262116716,0.813917549909,0.771773112997,0.366963402572,0.856,0.873605341246,0.869739049892,0.790855207451,0.331355093966,0.885,0.860956478734,0.845067770744,0.806818181818,0.353115727003,0.919
